231	3626	6	36.18
1186	554	3	13.07
206	526	6	8.1
205	144	30	6.8
172	5697	3	14.09
7556	12	6	8.58
402	348	5	10.01
368	446	5	11.5
112	103	1189	85.47
111	742	32	53.85
107	1265	15	17.3
677	977	3	13.4
324	219	14	27.34
3919	126	4	7.9
2892	127	5	9.59
375	229	8	11.74
6093	9	4	13.78
477	1715	3	14.84
9	3782	4	8.65
2	12624	3	16.3
10184	109	3	8.31
212	886	4	7.06
1229	520	4	22.37
1377	2414	3	23.74
493	554	7	29.04
487	1356	3	13.11
8	5895	3	7.21
397	620	3	7.15
968	125	10	10.02
104	471	42	10.18
101	1675	21	17.13
581	4804	9	105.49
155	1347	5	8.89
217	271	11	12.12
218	1133	14	71.98
8717	114	5	21.94
102	2979	11	7.93
251	301	224	2314.72
281	1100	3	7.52
21	7295	4	20.59
126	7175	4	14.76
356	319	6	10.72
184	4360	3	12.36
1086	293	6	23.63
580	867	3	11.6
102	4807	8	11.73
516	170	8	10.84
102	566	54	20.38
1112	568	3	13.29
101	1427	23	16.75
12	1304	29	11.96
59	876	11	11.93
128	12	970	16.28
1838	1245	3	21.33
1237	1230	3	18.73
252	400	8	15.23
1064	250	24	160.06
176	4486	3	11.7
12528	12529	3	61.26
15036	104	3	8.91
2977	117	6	9.4
3879	159	3	8.84
1865	136	5	7.09
3752	700	12	146.89
13	1267	39	265.83
179	1255	6	15.54
121	571	19	12.65
212	180	17	10.44
3176	198	3	10.59
7003	12	6	8.58
123	5738	4	11.08
13500	103	3	7.67
428	118	27	14.86
1409	128	14	34.18
123	3225	9	29.31
8	2483	7	16.56
1196	329	5	20.89
626	195	6	9.29
125	1028	10	10.65
9847	116	3	9.7
450	213	19	62.39
59	8196	3	10.59
357	1342	3	10.68
105	8222	4	10.18
12	4593	10	14.29
217	3400	3	12.03
12	409	94	22.76
104	3849	7	7.06
2321	57	5	7.77
1468	8	16	52.07
12	7003	6	8.58
414	200	7	7.82
1054	12	34	9.48
148	250	34	33.86
180	230	18	16.2
16	5429	4	9.51
456	16	28	24.31
1984	1048	24	325.13
1014	155	6	8.78
3091	201	3	10.71
472	321	8	23.26
2098	16	9	16.43
4461	2495	5	62.54
410	103	57	12.01
287	173	11	7.54
11315	108	3	8.24
768	252	4	7.98
736	410	3	8.23
228	3785	3	13.36
1117	271	3	7.47
109	1753	11	12.98
2410	181	3	7.72
467	846	3	10.07
468	197	8	11.96
402	144	32	60.44
1100	8	16	36.7
170	4663	6	34.63
2749	162	3	7.24
113	640	19	9.85
115	392	29	8.78
169	314	17	21.83
1252	106	15	15.97
329	152	18	15.58
1285	1298	3	19.36
515	9192	4	45.55
7354	12	6	8.58
233	1426	3	7.42
1857	240	4	14.49
118	3949	6	12.97
265	103	95	7.66
101	10157	4	8.47
265	5092	4	25.56
1072	115	12	7.94
1036	130	8	7.61
2090	113	9	12.43
2361	181	3	7.72
1456	6540	4	45.2
176	15134	3	23.64
108	1230	17	22.3
610	8	18	23.42
4047	164	3	9.68
412	187	7	6.66
4113	2604	10	148.69
165	6288	3	12.83
1783	105	10	6.74
7831	111	3	6.68
224	1113	7	23.59
111	1654	10	9.81
107	121	367	8.06
108	737	20	12.77
5490	9	3	7.24
125	8669	3	10.06
2145	122	6	7.31
6367	128	5	19.95
141	956	8	9.89
146	3661	4	10.56
14204	1059	3	38.95
201	3007	3	10.31
6564	133	4	14.05
103	10256	4	10.23
464	258	7	14.36
398	332	5	9
943	103	24	7.32
1929	533	3	16.13
101	11114	4	8.47
558	205	7	11.78
202	161	28	18.36
206	1734	3	7.13
2181	119	10	20.28
2209	127	6	9.93
301	1544	3	9.94
776	184	5	7.16
487	15045	3	33.52
2575	206	3	9.69
1583	125	7	8.61
377	3557	4	27.93
1936	12	21	13.42
445	379	5	11.92
1821	170	4	10.15
4791	102	9	19.33
3188	114	9	20.72
6202	10294	3	47.2
111	1440	11	10.25
109	208	75	9.89
197	535	6	7.43
2531	126	13	49.08
1568	211	3	6.97
2053	229	3	9.26
13	16	118	13.88
179	138	46	12.04
5829	109	4	6.69
9	15	8	27.59
276	1031	3	6.85
123	3666	6	15.46
126	5630	3	6.67
577	118	28	31.75
485	59	16	10.38
1499	128	8	11.93
4499	2919	10	158.95
1433	291	4	14.97
119	9004	3	8.14
823	146	18	45.47
104	1679	18	20.64
12	200	269	25.13
3854	153	3	7.96
2194	167	5	15.02
190	772	8	19.41
102	1646	20	13.12
2582	9	5	8.99
8149	2	3	9.84
957	105	16	7.44
3929	145	6	21.82
207	59	50	21.61
2252	57	6	11.39
657	274	4	7.75
180	815	5	8.18
239	387	6	7.51
339	367	5	8.32
5801	102	7	9.84
6755	176	3	15.44
961	12	47	41.03
610	9798	4	47.12
1506	545	5	29.4
7066	1103	3	30.91
